#TYPE System.IO.FileInfo
"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","VersionInfo","BaseName","Target","LinkType","Name","Length","DirectoryName","Directory","IsReadOnly","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APDIAGCD.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APDIAGCD.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APDIAGCD.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APDIAGCD",,,"APDIAGCD.EXE","25728","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APDIAGCD.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APDSKBIL.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APDSKBIL.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APDSKBIL.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APDSKBIL",,,"APDSKBIL.EXE","17312","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APDSKBIL.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APGENBF.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APGENBF.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APGENBF.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APGENBF",,,"APGENBF.EXE","24224","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APGENBF.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APIMPORT.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APIMPORT.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APIMPORT.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APIMPORT",,,"APIMPORT.EXE","36672","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APIMPORT.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APLTCLME.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APLTCLME.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APLTCLME.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APLTCLME",,,"APLTCLME.EXE","88544","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APLTCLME.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APMAIN.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APMAIN.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APMAIN.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APMAIN",,,"APMAIN.EXE","179392","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APMAIN.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APMENU.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APMENU.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APMENU.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APMENU",,,"APMENU.EXE","76320","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APMENU.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPLANCD.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APPLANCD.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPLANCD.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APPLANCD",,,"APPLANCD.EXE","19552","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPLANCD.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROCCD.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APPROCCD.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROCCD.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APPROCCD",,,"APPROCCD.EXE","34400","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROCCD.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROV01.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APPROV01.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROV01.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APPROV01",,,"APPROV01.EXE","34880","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROV01.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROV03.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APPROV03.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROV03.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APPROV03",,,"APPROV03.EXE","34784","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROV03.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROVDI.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APPROVDI.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROVDI.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APPROVDI",,,"APPROVDI.EXE","16592","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROVDI.EXE",".EXE","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","9/27/2011 8:35:00 AM","9/27/2011 12:35:00 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROVNO.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APPROVNO.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROVNO.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APPROVNO",,,"APPROVNO.EXE","28304","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPROVNO.EXE",".EXE","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPURGE.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APPURGE.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPURGE.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APPURGE",,,"APPURGE.EXE","11536","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APPURGE.EXE",".EXE","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRECON.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APRECON.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRECON.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APRECON",,,"APRECON.EXE","21376","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRECON.EXE",".EXE","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRPTBAT.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APRPTBAT.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRPTBAT.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APRPTBAT",,,"APRPTBAT.EXE","12784","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRPTBAT.EXE",".EXE","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRPTBIL.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APRPTBIL.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRPTBIL.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APRPTBIL",,,"APRPTBIL.EXE","12416","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRPTBIL.EXE",".EXE","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
"Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRPTCLM.EXE","Microsoft.PowerShell.Core\FileSystem::\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","APRPTCLM.EXE","Microsoft.PowerShell.Core\FileSystem","Microsoft.PowerShell.Core\FileSystem","False","-a----","File:             \\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRPTCLM.EXE
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","APRPTCLM",,,"APRPTCLM.EXE","11744","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP","False","True","\\hs.wvu-ad.wvu.edu\public\SOD\dentadmin\DHESS\My Documents\dhess\ASAPAP\APRPTCLM.EXE",".EXE","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","9/27/2011 8:35:01 AM","9/27/2011 12:35:01 PM","1/31/2028 3:12:00 AM","1/31/2028 8:12:00 AM","Archive, NotContentIndexed"
